"","H","period","YEAR","QUARTER","ID","INDUSTRY","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","nbin_tot","openL","openR","n.b.mode","prob.mode","mode","mean","var","median"
"7550",1,1,2015,1,574,2,0.02,0.08,0.2,0.4,0.2,0.07,0.02,0.01,0,0,0,0.727272727272727,1,0,1,0.4,3.5,3.48,1.60293333333333,3.5
"7552",1,1,2015,1,577,2,0.154,0.086,0.108,0.193,0.159,0.105,0.104,0.04,0.036,0.015,0,0.909090909090909,1,0,1,0.193,3.5,3.131,5.38017233333333,3.21243523316062
"7553",1,1,2015,1,578,2,0,0,0.15,0.5,0.3,0.05,0,0,0,0,0,0.363636363636364,0,0,1,0.5,3.5,3.25,0.670833333333334,3.3
"7554",1,1,2015,1,579,1,0,0,0,0.45,0.4,0.15,0,0,0,0,0,0.272727272727273,0,0,1,0.45,3.5,2.8,0.593333333333332,2.875
"7687",1,1,2016,1,421,2,0,0,0,0.3,0.5,0.2,0,0,0,0,0,0.272727272727273,0,0,1,0.5,2.5,2.6,0.573333333333336,2.6
"7688",1,1,2016,1,422,1,0.01,0.02,0.07,0.15,0.35,0.2,0.1,0.05,0.03,0.01,0.01,1,1,1,1,0.35,2.5,2.105,2.90230833333333,2.28571428571429
"7690",1,1,2016,1,426,2,0,0,0,0.15,0.3,0.3,0.25,0,0,0,0,0.363636363636364,0,0,2,0.3,2,1.85,1.11083333333333,1.83333333333333
"7691",1,1,2016,1,433,2,0,0,0,0,0.55,0.4,0.05,0,0,0,0,0.272727272727273,0,0,1,0.55,2.5,2,0.433333333333334,2.09090909090909
"7693",1,1,2016,1,472,2,0,0,0,0,0.65,0.35,0,0,0,0,0,0.181818181818182,0,0,1,0.65,2.5,2.15,0.310833333333333,2.23076923076923
"7694",1,1,2016,1,484,2,0,0.01,0.08,0.16,0.44,0.24,0.05,0.02,0,0,0,0.636363636363636,0,0,1,0.44,2.5,2.45,1.27083333333333,2.43181818181818
"7695",1,1,2016,1,504,1,0,0.01,0.05,0.26,0.35,0.25,0.05,0.01,0.01,0.01,0,0.818181818181818,0,0,1,0.35,2.5,2.42,1.57693333333333,2.48571428571429
"7696",1,1,2016,1,506,2,0.01,0.01,0.05,0.1,0.55,0.12,0.05,0.05,0.03,0.02,0.01,1,1,1,1,0.55,2.5,2.115,2.66010833333333,2.4
"7697",1,1,2016,1,507,3,0,0,0,0.05,0.5,0.4,0.05,0,0,0,0,0.363636363636364,0,0,1,0.5,2.5,2.05,0.530833333333332,2.1
"7698",1,1,2016,1,508,2,0,0,0,0.05,0.5,0.35,0.1,0,0,0,0,0.363636363636364,0,0,1,0.5,2.5,2,0.633333333333333,2.1
"7699",1,1,2016,1,510,2,0,0,0,0,0.1,0.6,0.15,0.15,0,0,0,0.363636363636364,0,0,1,0.6,1.5,1.15,0.810833333333333,1.33333333333333
"7700",1,1,2016,1,512,2,0,0,0,0,0.05,0.4,0.3,0.25,0,0,0,0.363636363636364,0,0,1,0.4,1.5,0.75,0.870833333333333,0.833333333333333
"7701",1,1,2016,1,518,2,0,0,0,0.1,0.6,0.2,0.1,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.2,0.693333333333332,2.33333333333333
"7702",1,1,2016,1,520,2,0,0,0,0,0.4,0.5,0.1,0,0,0,0,0.272727272727273,0,0,1,0.5,1.5,1.8,0.493333333333333,1.8
"7703",1,1,2016,1,524,2,0,0,0,0.2,0.4,0.2,0.1,0.1,0,0,0,0.454545454545455,0,0,1,0.4,2.5,2,1.53333333333333,2.25
"7704",1,1,2016,1,527,2,0,0,0,0,0.8,0.2,0,0,0,0,0,0.181818181818182,0,0,1,0.8,2.5,2.3,0.243333333333334,2.375
"7705",1,1,2016,1,528,1,0,0,0,0,0.05,0.9,0.05,0,0,0,0,0.272727272727273,0,0,1,0.9,1.5,1.5,0.183333333333334,1.5
"7706",1,1,2016,1,532,2,0,0,0,0,0.5,0.4,0,0,0,0.1,0,0.272727272727273,0,0,1,0.5,2.5,1.6,2.17333333333333,2
"7708",1,1,2016,1,535,1,0,0,0,0.05,0.65,0.15,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.65,2.5,2.05,0.930833333333332,2.30769230769231
"7709",1,1,2016,1,542,1,0,0,0,0.1,0.65,0.15,0.1,0,0,0,0,0.363636363636364,0,0,1,0.65,2.5,2.25,0.670833333333333,2.38461538461538
"7710",1,1,2016,1,546,1,0,0,0.01,0.1,0.3,0.35,0.18,0.05,0.01,0,0,0.636363636363636,0,0,1,0.35,1.5,1.72,1.29493333333333,1.74285714285714
"7711",1,1,2016,1,548,2,0,0,0,0,0.05,0.2,0.35,0.35,0.05,0,0,0.454545454545455,0,0,2,0.35,0,0.35,1.01083333333333,0.285714285714286
"7712",1,1,2016,1,549,1,0,0,0,0,0.5,0.5,0,0,0,0,0,0.181818181818182,0,0,2,0.5,2,2,0.333333333333333,2
"7713",1,1,2016,1,553,2,0.001,0.0075,0.0375,0.155,0.53,0.204,0.0494,0.013,0.0025,1e-04,0,0.909090909090909,1,0,1,0.53,2.5,2.4042,1.02375569333333,2.43584905660377
"7714",1,1,2016,1,555,1,0,0,0,0,0.4,0.4,0.2,0,0,0,0,0.272727272727273,0,0,2,0.4,2,1.7,0.643333333333333,1.75
"7715",1,1,2016,1,556,1,0,0,0.05,0.25,0.4,0.25,0.05,0,0,0,0,0.454545454545455,0,0,1,0.4,2.5,2.5,0.983333333333333,2.5
"7716",1,1,2016,1,557,1,0,0,0,0.15,0.55,0.25,0.05,0,0,0,0,0.363636363636364,0,0,1,0.55,2.5,2.3,0.643333333333334,2.36363636363636
"7717",1,1,2016,1,563,2,0.0024,0.0036,0.0188,0.0908,0.3556,0.3956,0.1156,0.016,0.0016,0,0,0.818181818181818,1,0,1,0.3956,1.5,1.9676,1.06428357333333,1.92719919110212
"7718",1,1,2016,1,568,2,0,0,0.02,0.08,0.3,0.28,0.15,0.1,0.04,0.03,0,0.727272727272727,0,0,1,0.3,2.5,1.43,2.26843333333333,1.64285714285714
"7720",1,1,2016,1,570,2,0,0,0.03,0.18,0.37,0.31,0.1,0.01,0,0,0,0.545454545454545,0,0,1,0.37,2.5,2.2,1.09333333333333,2.21621621621622
"7721",1,1,2016,1,572,1,0,0,0,0.03,0.35,0.3,0.15,0.15,0.02,0,0,0.545454545454545,0,0,1,0.35,2.5,1.4,1.47333333333333,1.6
"7722",1,1,2016,1,574,2,0,0.01,0.04,0.2,0.35,0.35,0.04,0.01,0,0,0,0.636363636363636,0,0,2,0.35,2,2.35,1.11083333333333,2.28571428571429
"7723",1,1,2016,1,576,2,0,0.0125,0.025,0.0375,0.85,0.0375,0.025,0.0125,0,0,0,0.636363636363636,0,0,1,0.85,2.5,2.5,0.583333333333333,2.5
"7724",1,1,2016,1,577,2,0,0,0,0.1,0.4,0.28,0.07,0.08,0.05,0.02,0,0.636363636363636,0,0,1,0.4,2.5,1.64,2.02373333333333,2
"7725",1,1,2016,1,578,2,0,0,0,0.05,0.4,0.4,0.1,0.05,0,0,0,0.454545454545455,0,0,2,0.4,2,1.8,0.893333333333332,1.875
"7726",1,1,2016,1,579,1,0,0,0,0,0.25,0.45,0.3,0,0,0,0,0.272727272727273,0,0,1,0.45,1.5,1.45,0.630833333333333,1.44444444444444
"7852",1,1,2017,1,421,2,0,0,0.05,0.2,0.35,0.25,0.1,0.05,0,0,0,0.545454545454545,0,0,1,0.35,2.5,2.2,1.49333333333333,2.28571428571429
"7853",1,1,2017,1,422,1,0.01,0.02,0.1,0.28,0.22,0.15,0.1,0.06,0.03,0.02,0.01,1,1,1,1,0.28,3.5,2.265,3.54310833333333,2.59090909090909
"7855",1,1,2017,1,426,2,0,0,0.1,0.35,0.25,0.2,0.1,0,0,0,0,0.454545454545455,0,0,1,0.35,3.5,2.65,1.41083333333333,2.8
"7857",1,1,2017,1,433,2,0,0,0.02,0.15,0.5,0.3,0.03,0,0,0,0,0.454545454545455,0,0,1,0.5,2.5,2.33,0.704433333333333,2.34
"7858",1,1,2017,1,446,2,0,0,0.07,0.19,0.4,0.26,0.08,0,0,0,0,0.454545454545455,0,0,1,0.4,2.5,2.41,1.12523333333333,2.4
"7860",1,1,2017,1,463,2,0,0,0.04,0.1,0.7,0.1,0.06,0,0,0,0,0.454545454545455,0,0,1,0.7,2.5,2.46,0.681733333333333,2.48571428571429
"7861",1,1,2017,1,472,2,0,0,0,0.02,0.9,0.08,0,0,0,0,0,0.272727272727273,0,0,1,0.9,2.5,2.44,0.179733333333334,2.46666666666667
"7862",1,1,2017,1,484,2,0,0.02,0.08,0.26,0.38,0.21,0.04,0.01,0,0,0,0.636363636363636,0,0,1,0.38,2.5,2.66,1.27773333333333,2.63157894736842
"7863",1,1,2017,1,504,1,0,0.01,0.03,0.12,0.37,0.32,0.11,0.02,0.01,0.01,0,0.818181818181818,0,0,1,0.37,2.5,2.02,1.53293333333333,2.08108108108108
"7864",1,1,2017,1,506,2,0,0,0.01,0.05,0.4,0.3,0.1,0.08,0.05,0.01,0,0.727272727272727,0,0,1,0.4,2.5,1.58,1.79693333333333,1.86666666666667
"7865",1,1,2017,1,508,2,0,0,0,0.05,0.4,0.4,0.15,0,0,0,0,0.363636363636364,0,0,2,0.4,2,1.85,0.710833333333333,1.875
"7866",1,1,2017,1,510,2,0,0,0,0.1,0.8,0.1,0,0,0,0,0,0.272727272727273,0,0,1,0.8,2.5,2.5,0.283333333333333,2.5
"7867",1,1,2017,1,512,2,0,0,0,0,0.3,0.5,0.2,0,0,0,0,0.272727272727273,0,0,1,0.5,1.5,1.6,0.573333333333333,1.6
"7868",1,1,2017,1,518,2,0,0,0,0.1,0.65,0.15,0.1,0,0,0,0,0.363636363636364,0,0,1,0.65,2.5,2.25,0.670833333333333,2.38461538461538
"7869",1,1,2017,1,523,2,0.0725,0.0613,0.0943,0.1451,0.2232,0.1451,0.0943,0.0613,0.0399,0.0259,0.0371,1,1,1,1,0.2232,2.5,2.25975,6.19626327083334,2.43189964157706
"7870",1,1,2017,1,527,2,0,0,0,0.2,0.8,0,0,0,0,0,0,0.181818181818182,0,0,1,0.8,2.5,2.7,0.243333333333332,2.625
"7871",1,1,2017,1,532,2,0,0,0,0,0.45,0.5,0,0,0,0.05,0,0.272727272727273,0,0,1,0.5,1.5,1.75,1.27083333333333,1.9
"7872",1,1,2017,1,535,1,0,0,0,0.05,0.85,0.1,0,0,0,0,0,0.272727272727273,0,0,1,0.85,2.5,2.45,0.230833333333335,2.47058823529412
"7873",1,1,2017,1,542,1,0,0,0,0.1,0.6,0.2,0.1,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.2,0.693333333333332,2.33333333333333
"7874",1,1,2017,1,546,1,0,0,0.05,0.2,0.5,0.15,0.07,0.03,0,0,0,0.545454545454545,0,0,1,0.5,2.5,2.42,1.17693333333333,2.5
"7875",1,1,2017,1,548,2,0,0,0,0.4,0.6,0,0,0,0,0,0,0.181818181818182,0,0,1,0.6,2.5,2.9,0.323333333333332,2.83333333333333
"7876",1,1,2017,1,549,1,0,0,0,0.1,0.8,0.1,0,0,0,0,0,0.272727272727273,0,0,1,0.8,2.5,2.5,0.283333333333333,2.5
"7877",1,1,2017,1,553,2,0.0014,0.004,0.029,0.09,0.38,0.35,0.1,0.03,0.01,0.005,6e-04,1,1,1,1,0.38,2.5,1.9567,1.38305844333333,2.01157894736842
"7878",1,1,2017,1,555,1,0,0,0,0.1,0.6,0.3,0,0,0,0,0,0.272727272727273,0,0,1,0.6,2.5,2.3,0.443333333333334,2.33333333333333
"7879",1,1,2017,1,556,1,0,0.025,0.125,0.2,0.35,0.2,0.075,0.025,0,0,0,0.636363636363636,0,0,1,0.35,2.5,2.6,1.72333333333333,2.57142857142857
"7880",1,1,2017,1,557,1,0,0,0.05,0.15,0.6,0.15,0.05,0,0,0,0,0.454545454545455,0,0,1,0.6,2.5,2.5,0.783333333333332,2.5
"7881",1,1,2017,1,560,2,0,0,0,0.2,0.35,0.3,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.35,2.5,2.05,1.23083333333333,2.14285714285714
"7882",1,1,2017,1,563,2,0.002,0.0112,0.056,0.2448,0.4416,0.1972,0.0388,0.0064,0.002,0,0,0.818181818181818,1,0,1,0.4416,2.5,2.5964,1.11764037333334,2.57880434782609
"7883",1,1,2017,1,568,2,0,0,0,0.05,0.32,0.35,0.15,0.1,0.03,0,0,0.545454545454545,0,0,1,0.35,1.5,1.48,1.42293333333333,1.62857142857143
"7885",1,1,2017,1,570,2,0,0,0.04,0.2,0.38,0.29,0.09,0,0,0,0,0.454545454545455,0,0,1,0.38,2.5,2.31,1.05723333333333,2.31578947368421
"7886",1,1,2017,1,572,1,0,0,0.04,0.17,0.27,0.2,0.22,0.1,0,0,0,0.545454545454545,0,0,1,0.27,2.5,1.81,1.91723333333333,1.9
"7887",1,1,2017,1,574,2,0,0.02,0.08,0.32,0.32,0.16,0.08,0.02,0,0,0,0.636363636363636,0,0,2,0.32,3,2.66,1.53773333333333,2.75
"7888",1,1,2017,1,576,2,0,0,0.01,0.04,0.45,0.45,0.04,0.01,0,0,0,0.545454545454545,0,0,2,0.45,2,2,0.613333333333333,2
"7889",1,1,2017,1,577,2,0,0,0.03,0.09,0.37,0.4,0.09,0.02,0,0,0,0.545454545454545,0,0,1,0.4,1.5,2.01,0.993233333333333,1.975
"7890",1,1,2017,1,578,2,0,0,0,0.05,0.85,0.1,0,0,0,0,0,0.272727272727273,0,0,1,0.85,2.5,2.45,0.230833333333335,2.47058823529412
"7891",1,1,2017,1,579,1,0,0,0,0.25,0.45,0.3,0,0,0,0,0,0.272727272727273,0,0,1,0.45,2.5,2.45,0.630833333333332,2.44444444444444
"8011",1,1,2018,1,421,2,0,0,0,0.45,0.5,0.05,0,0,0,0,0,0.272727272727273,0,0,1,0.5,2.5,2.9,0.423333333333332,2.9
"8012",1,1,2018,1,422,1,0.01,0.01,0.05,0.11,0.6,0.1,0.06,0.02,0.02,0.01,0.01,1,1,1,1,0.6,2.5,2.305,2.12030833333333,2.46666666666667
"8015",1,1,2018,1,433,2,0,0,0,0.4,0.5,0.1,0,0,0,0,0,0.272727272727273,0,0,1,0.5,2.5,2.8,0.493333333333331,2.8
"8016",1,1,2018,1,446,2,0,0,0,0.35,0.6,0.05,0,0,0,0,0,0.272727272727273,0,0,1,0.6,2.5,2.8,0.393333333333335,2.75
"8018",1,1,2018,1,472,2,0,0,0,0.05,0.95,0,0,0,0,0,0,0.181818181818182,0,0,1,0.95,2.5,2.55,0.130833333333333,2.52631578947368
"8019",1,1,2018,1,484,2,0.0025,0.014,0.1,0.38,0.36,0.08,0.04,0.014,0.004,0.003,0.0025,1,1,1,1,0.38,3.5,2.88275,1.49408577083333,2.99027777777778
"8020",1,1,2018,1,504,1,0,0.01,0.29,0.39,0.25,0.02,0.01,0.01,0.01,0.01,0,0.818181818181818,0,0,1,0.39,3.5,3.34,1.57773333333334,3.48717948717949
"8021",1,1,2018,1,508,2,0,0,0,0.1,0.6,0.2,0.1,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.2,0.693333333333332,2.33333333333333
"8022",1,1,2018,1,510,2,0,0,0,0.1,0.9,0,0,0,0,0,0,0.181818181818182,0,0,1,0.9,2.5,2.6,0.173333333333333,2.55555555555556
"8023",1,1,2018,1,518,2,0,0,0.05,0.45,0.45,0.05,0,0,0,0,0,0.363636363636364,0,0,2,0.45,3,3,0.533333333333335,3
"8026",1,1,2018,1,535,1,0,0,0,0.6,0.4,0,0,0,0,0,0,0.181818181818182,0,0,1,0.6,3.5,3.1,0.323333333333332,3.16666666666667
"8027",1,1,2018,1,546,1,0,0,0.02,0.23,0.5,0.2,0.03,0.02,0,0,0,0.545454545454545,0,0,1,0.5,2.5,2.45,0.89083333333333,2.5
"8028",1,1,2018,1,548,2,0,0,0.15,0.8,0.05,0,0,0,0,0,0,0.272727272727273,0,0,1,0.8,3.5,3.6,0.273333333333333,3.5625
"8029",1,1,2018,1,549,3,0,0,0,0.15,0.8,0.05,0,0,0,0,0,0.272727272727273,0,0,1,0.8,2.5,2.6,0.273333333333332,2.5625
"8030",1,1,2018,1,553,2,0.003,0.003,0.035,0.15,0.45,0.22,0.05,0.04,0.032,0.0155,0.0015,1,1,1,1,0.45,2.5,2.08575,2.01998027083333,2.31333333333333
"8031",1,1,2018,1,555,1,0,0,0,0,0.95,0.05,0,0,0,0,0,0.181818181818182,0,0,1,0.95,2.5,2.45,0.130833333333331,2.47368421052632
"8032",1,1,2018,1,556,1,0,0,0.15,0.35,0.35,0.15,0,0,0,0,0,0.363636363636364,0,0,2,0.35,3,3,0.933333333333332,3
"8033",1,1,2018,1,557,1,0,0,0,0.25,0.45,0.15,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.45,2.5,2.25,1.27083333333333,2.44444444444444
"8034",1,1,2018,1,559,1,0,0,0.01,0.05,0.32,0.25,0.21,0.14,0.02,0,0,0.636363636363636,0,0,1,0.32,2.5,1.4,1.63333333333333,1.52
"8035",1,1,2018,1,563,2,0.0056,0.026,0.1456,0.4172,0.3192,0.0736,0.0096,0.002,0.0012,0,0,0.818181818181818,1,0,1,0.4172,3.5,3.2052,1.05842629333333,3.22627037392138
"8036",1,1,2018,1,568,2,0,0,0,0.25,0.3,0.25,0.1,0.05,0.05,0,0,0.545454545454545,0,0,1,0.3,2.5,1.95,1.93083333333333,2.16666666666667
"8038",1,1,2018,1,570,2,0,0,0.05,0.21,0.38,0.27,0.08,0.01,0,0,0,0.545454545454545,0,0,1,0.38,2.5,2.35,1.15083333333333,2.36842105263158
"8039",1,1,2018,1,572,1,0,0,0.02,0.13,0.66,0.13,0.05,0.01,0,0,0,0.545454545454545,0,0,1,0.66,2.5,2.41,0.705233333333332,2.46969696969697
"8040",1,1,2018,1,574,2,0,0,0.1,0.35,0.35,0.15,0.05,0,0,0,0,0.454545454545455,0,0,2,0.35,3,2.8,1.09333333333333,2.85714285714286
"8041",1,1,2018,1,576,2,0,0,0.015,0.12,0.84,0.015,0.01,0,0,0,0,0.454545454545455,0,0,1,0.84,2.5,2.615,0.305108333333334,2.56547619047619
"8042",1,1,2018,1,578,2,0,0,0.05,0.4,0.45,0.1,0,0,0,0,0,0.363636363636364,0,0,1,0.45,2.5,2.9,0.623333333333333,2.88888888888889
"8043",1,1,2018,1,579,1,0,0,0,0.25,0.5,0.1,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.5,2.5,2.3,1.24333333333333,2.5
"8158",1,1,2019,1,421,2,0,0,0,0.2,0.5,0.2,0.05,0.05,0,0,0,0.454545454545455,0,0,1,0.5,2.5,2.25,1.07083333333333,2.4
"8159",1,1,2019,1,422,1,0.01,0.01,0.02,0.1,0.5,0.15,0.1,0.05,0.04,0.01,0.01,1,1,1,1,0.5,2.5,1.935,2.50910833333333,2.28
"8163",1,1,2019,1,433,2,0,0,0,0.05,0.6,0.2,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.6,2.5,2,0.933333333333333,2.25
"8164",1,1,2019,1,463,2,0,0,0,0.05,0.8,0.15,0,0,0,0,0,0.272727272727273,0,0,1,0.8,2.5,2.4,0.273333333333333,2.4375
"8165",1,1,2019,1,472,2,0,0,0,0.05,0.8,0.15,0,0,0,0,0,0.272727272727273,0,0,1,0.8,2.5,2.4,0.273333333333333,2.4375
"8166",1,1,2019,1,484,2,0,0.01,0.03,0.2,0.4,0.3,0.05,0.01,0,0,0,0.636363636363636,0,0,1,0.4,2.5,2.36,1.06373333333333,2.35
"8167",1,1,2019,1,504,1,0,0.01,0.25,0.37,0.3,0.02,0.01,0.01,0.02,0.01,0,0.818181818181818,0,0,1,0.37,3.5,3.2,1.77333333333334,3.35135135135135
"8168",1,1,2019,1,508,2,0,0,0,0.05,0.5,0.3,0.15,0,0,0,0,0.363636363636364,0,0,1,0.5,2.5,1.95,0.730833333333333,2.1
"8169",1,1,2019,1,510,2,0,0,0,0,0.5,0.25,0.15,0.1,0,0,0,0.363636363636364,0,0,1,0.5,2.5,1.65,1.11083333333333,2
"8170",1,1,2019,1,518,2,0,0,0,0.1,0.7,0.2,0,0,0,0,0,0.272727272727273,0,0,1,0.7,2.5,2.4,0.373333333333331,2.42857142857143
"8171",1,1,2019,1,528,1,0,0,0,0.05,0.6,0.25,0.1,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.1,0.623333333333334,2.25
"8172",1,1,2019,1,535,1,0,0,0,0.4,0.6,0,0,0,0,0,0,0.181818181818182,0,0,1,0.6,2.5,2.9,0.323333333333332,2.83333333333333
"8173",1,1,2019,1,542,1,0,0,0,0.2,0.6,0.1,0.1,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.4,0.773333333333333,2.5
"8174",1,1,2019,1,546,1,0,0,0,0.1,0.35,0.4,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.4,1.5,1.85,1.01083333333333,1.875
"8175",1,1,2019,1,548,2,0,0,0,0.5,0.5,0,0,0,0,0,0,0.181818181818182,0,0,2,0.5,3,3,0.333333333333334,3
"8176",1,1,2019,1,549,2,0,0,0,0,0.65,0.35,0,0,0,0,0,0.181818181818182,0,0,1,0.65,2.5,2.15,0.310833333333333,2.23076923076923
"8177",1,1,2019,1,553,2,0,0,0,0,0.5,0.35,0.15,0,0,0,0,0.272727272727273,0,0,1,0.5,2.5,1.85,0.610833333333334,2
"8178",1,1,2019,1,555,1,0,0,0,0.15,0.5,0.2,0.1,0.05,0,0,0,0.454545454545455,0,0,1,0.5,2.5,2.1,1.12333333333333,2.3
"8179",1,1,2019,1,557,1,0,0,0,0.1,0.6,0.25,0.05,0,0,0,0,0.363636363636364,0,0,1,0.6,2.5,2.25,0.570833333333333,2.33333333333333
"8180",1,1,2019,1,559,1,0,0,0.01,0.05,0.28,0.25,0.24,0.15,0.02,0,0,0.636363636363636,0,0,1,0.28,2.5,1.31,1.63723333333333,1.36
"8181",1,1,2019,1,563,2,0.0028,0.0112,0.0788,0.3364,0.4248,0.124,0.0176,0.0036,4e-04,4e-04,0,0.909090909090909,1,0,1,0.4248,2.5,2.8652,0.990362293333336,2.83333333333333
"8182",1,1,2019,1,568,2,0,0,0,0.18,0.28,0.28,0.18,0.08,0,0,0,0.454545454545455,0,0,2,0.28,2,1.8,1.49333333333333,1.85714285714286
"8184",1,1,2019,1,570,2,0.000115,0.003517,0.042405,0.200773,0.376975,0.282033,0.083887,0.007401,0.000313,5e-06,0.002576,1,1,1,1,0.376975,2.5,2.306563,1.24860446036433,2.32836394986405
"8185",1,1,2019,1,572,1,0,0,0,0.04,0.58,0.17,0.09,0.08,0.04,0,0,0.545454545454545,0,0,1,0.58,2.5,1.79,1.50923333333333,2.20689655172414
"8186",1,1,2019,1,574,2,0,0.01,0.08,0.2,0.35,0.2,0.1,0.05,0.01,0,0,0.727272727272727,0,0,1,0.35,2.5,2.3,1.86333333333333,2.4
"8188",1,1,2019,1,576,2,0,0,0.07,0.2,0.58,0.1,0.05,0,0,0,0,0.454545454545455,0,0,1,0.58,2.5,2.64,0.843733333333335,2.60344827586207
"8189",1,1,2019,1,577,2,0,0,0,0,0.65,0.25,0.1,0,0,0,0,0.272727272727273,0,0,1,0.65,2.5,2.05,0.530833333333333,2.23076923076923
"8190",1,1,2019,1,579,1,0,0,0,0,0.4,0.25,0.2,0.15,0,0,0,0.363636363636364,0,0,1,0.4,2.5,1.4,1.27333333333333,1.6
